범죄대분류,범죄중분류,도시,발생수,발생년도
지능범죄,문서  인장,제주,172,2016
지능범죄,유가증권인지,제주,0,2016
지능범죄,사기,제주,2116,2016
지능범죄,횡령,제주,717,2016
지능범죄,배임,제주,32,2016
풍속범죄,성풍속범죄,제주,192,2016
풍속범죄,도박범죄,제주,291,2016
특별경제범죄,특별경제범죄,제주,1356,2016
마약범죄,마약범죄,제주,39,2016
보건범죄,보건범죄,제주,114,2016
환경범죄,환경범죄,제주,28,2016
교통범죄,교통범죄,제주,15702,2016
노동범죄,노동범죄,제주,11,2016
안보범죄,안보범죄,제주,2,2016
선거범죄,선거범죄,제주,17,2016
병역범죄,병역범죄,제주,229,2016
기타범죄,기타범죄,제주,4745,2016
강력범죄,살인기수,경기 고양,6,2016
강력범죄,살인미수등,경기 고양,5,2016
강력범죄,강도,경기 고양,11,2016
강력범죄,강간,경기 고양,83,2016
강력범죄,유사강간,경기 고양,4,2016
강력범죄,강제추행,경기 고양,247,2016
강력범죄,기타 강간  강제추행등,경기 고양,4,2016
강력범죄,방화,경기 고양,22,2016
절도범죄,절도범죄,경기 고양,2606,2016
폭력범죄,상해,경기 고양,555,2016
폭력범죄,폭행,경기 고양,2685,2016
폭력범죄,체포  감금,경기 고양,19,2016
폭력범죄,협박,경기 고양,271,2016
폭력범죄,약취  유인,경기 고양,4,2016
폭력범죄,폭력행위등,경기 고양,195,2016
폭력범죄,공갈,경기 고양,46,2016
폭력범죄,손괴,경기 고양,894,2016
지능범죄,직무유기,경기 고양,7,2016
지능범죄,직권남용,경기 고양,9,2016
지능범죄,증수뢰,경기 고양,3,2016
지능범죄,통화,경기 고양,36,2016
지능범죄,문서  인장,경기 고양,198,2016
지능범죄,유가증권인지,경기 고양,3,2016
지능범죄,사기,경기 고양,3795,2016
지능범죄,횡령,경기 고양,1185,2016
지능범죄,배임,경기 고양,71,2016
풍속범죄,성풍속범죄,경기 고양,223,2016
풍속범죄,도박범죄,경기 고양,128,2016
특별경제범죄,특별경제범죄,경기 고양,1010,2016
마약범죄,마약범죄,경기 고양,92,2016
보건범죄,보건범죄,경기 고양,214,2016
환경범죄,환경범죄,경기 고양,41,2016
교통범죄,교통범죄,경기 고양,12280,2016
노동범죄,노동범죄,경기 고양,47,2016
안보범죄,안보범죄,경기 고양,2,2016
선거범죄,선거범죄,경기 고양,10,2016
병역범죄,병역범죄,경기 고양,347,2016
기타범죄,기타범죄,경기 고양,4025,2016
강력범죄,살인기수,경남 진주,2,2016
강력범죄,살인미수등,경남 진주,3,2016
강력범죄,강도,경남 진주,6,2016
강력범죄,강간,경남 진주,32,2016
강력범죄,유사강간,경남 진주,1,2016
강력범죄,강제추행,경남 진주,74,2016
강력범죄,기타 강간  강제추행등,경남 진주,3,2016
강력범죄,방화,경남 진주,6,2016
절도범죄,절도범죄,경남 진주,1700,2016
폭력범죄,상해,경남 진주,395,2016
폭력범죄,폭행,경남 진주,808,2016
폭력범죄,체포  감금,경남 진주,7,2016
폭력범죄,협박,경남 진주,93,2016
폭력범죄,약취  유인,경남 진주,0,2016
폭력범죄,폭력행위등,경남 진주,56,2016
폭력범죄,공갈,경남 진주,44,2016
폭력범죄,손괴,경남 진주,349,2016
지능범죄,직무유기,경남 진주,2,2016
지능범죄,직권남용,경남 진주,3,2016
지능범죄,증수뢰,경남 진주,4,2016
지능범죄,통화,경남 진주,1,2016
지능범죄,문서  인장,경남 진주,77,2016
지능범죄,유가증권인지,경남 진주,1,2016
지능범죄,사기,경남 진주,1312,2016
지능범죄,횡령,경남 진주,127,2016
지능범죄,배임,경남 진주,34,2016
풍속범죄,성풍속범죄,경남 진주,46,2016
풍속범죄,도박범죄,경남 진주,52,2016
특별경제범죄,특별경제범죄,경남 진주,455,2016
마약범죄,마약범죄,경남 진주,128,2016
보건범죄,보건범죄,경남 진주,102,2016
환경범죄,환경범죄,경남 진주,46,2016
교통범죄,교통범죄,경남 진주,3749,2016
노동범죄,노동범죄,경남 진주,12,2016
안보범죄,안보범죄,경남 진주,0,2016
선거범죄,선거범죄,경남 진주,18,2016
병역범죄,병역범죄,경남 진주,80,2016
기타범죄,기타범죄,경남 진주,1349,2016
강력범죄,살인기수,경기 안산,4,2016
강력범죄,살인미수등,경기 안산,20,2016
강력범죄,강도,경기 안산,19,2016
강력범죄,강간,경기 안산,98,2016
강력범죄,유사강간,경기 안산,8,2016
강력범죄,강제추행,경기 안산,307,2016
강력범죄,기타 강간  강제추행등,경기 안산,3,2016
강력범죄,방화,경기 안산,32,2016
절도범죄,절도범죄,경기 안산,3285,2016
폭력범죄,상해,경기 안산,546,2016
폭력범죄,폭행,경기 안산,3284,2016
폭력범죄,체포  감금,경기 안산,18,2016
폭력범죄,협박,경기 안산,334,2016
폭력범죄,약취  유인,경기 안산,1,2016
폭력범죄,폭력행위등,경기 안산,253,2016
폭력범죄,공갈,경기 안산,60,2016
폭력범죄,손괴,경기 안산,1326,2016
지능범죄,직무유기,경기 안산,4,2016
지능범죄,직권남용,경기 안산,7,2016
지능범죄,증수뢰,경기 안산,1,2016
지능범죄,통화,경기 안산,16,2016
지능범죄,문서  인장,경기 안산,238,2016
지능범죄,유가증권인지,경기 안산,4,2016
지능범죄,사기,경기 안산,4221,2016
지능범죄,횡령,경기 안산,841,2016
지능범죄,배임,경기 안산,44,2016
풍속범죄,성풍속범죄,경기 안산,257,2016
풍속범죄,도박범죄,경기 안산,146,2016
특별경제범죄,특별경제범죄,경기 안산,1039,2016
마약범죄,마약범죄,경기 안산,110,2016
보건범죄,보건범죄,경기 안산,147,2016
환경범죄,환경범죄,경기 안산,106,2016
교통범죄,교통범죄,경기 안산,13356,2016
노동범죄,노동범죄,경기 안산,13,2016
안보범죄,안보범죄,경기 안산,0,2016
선거범죄,선거범죄,경기 안산,23,2016
병역범죄,병역범죄,경기 안산,268,2016
기타범죄,기타범죄,경기 안산,6007,2016
강력범죄,살인기수,경북 포항,5,2016
강력범죄,살인미수등,경북 포항,6,2016
강력범죄,강도,경북 포항,7,2016
강력범죄,강간,경북 포항,57,2016
강력범죄,유사강간,경북 포항,7,2016
강력범죄,강제추행,경북 포항,97,2016
강력범죄,기타 강간  강제추행등,경북 포항,3,2016
강력범죄,방화,경북 포항,10,2016
절도범죄,절도범죄,경북 포항,1942,2016
폭력범죄,상해,경북 포항,642,2016
폭력범죄,폭행,경북 포항,1172,2016
폭력범죄,체포  감금,경북 포항,12,2016
폭력범죄,협박,경북 포항,133,2016
폭력범죄,약취  유인,경북 포항,0,2016
폭력범죄,폭력행위등,경북 포항,130,2016
폭력범죄,공갈,경북 포항,63,2016
폭력범죄,손괴,경북 포항,527,2016
지능범죄,직무유기,경북 포항,0,2016
지능범죄,직권남용,경북 포항,0,2016
지능범죄,증수뢰,경북 포항,2,2016
지능범죄,통화,경북 포항,5,2016
지능범죄,문서  인장,경북 포항,91,2016
지능범죄,유가증권인지,경북 포항,2,2016
지능범죄,사기,경북 포항,2395,2016
지능범죄,횡령,경북 포항,262,2016
지능범죄,배임,경북 포항,25,2016
풍속범죄,성풍속범죄,경북 포항,64,2016
풍속범죄,도박범죄,경북 포항,118,2016
특별경제범죄,특별경제범죄,경북 포항,478,2016
마약범죄,마약범죄,경북 포항,16,2016
보건범죄,보건범죄,경북 포항,92,2016
환경범죄,환경범죄,경북 포항,53,2016
교통범죄,교통범죄,경북 포항,7488,2016
노동범죄,노동범죄,경북 포항,19,2016
안보범죄,안보범죄,경북 포항,0,2016
선거범죄,선거범죄,경북 포항,6,2016
병역범죄,병역범죄,경북 포항,137,2016
기타범죄,기타범죄,경북 포항,1828,2016
강력범죄,살인기수,경기 광명,1,2016
강력범죄,살인미수등,경기 광명,1,2016
강력범죄,강도,경기 광명,4,2016
강력범죄,강간,경기 광명,32,2016
강력범죄,유사강간,경기 광명,3,2016
강력범죄,강제추행,경기 광명,92,2016
강력범죄,기타 강간  강제추행등,경기 광명,2,2016
강력범죄,방화,경기 광명,8,2016
절도범죄,절도범죄,경기 광명,1221,2016
폭력범죄,상해,경기 광명,237,2016
폭력범죄,폭행,경기 광명,1320,2016
폭력범죄,체포  감금,경기 광명,8,2016
폭력범죄,협박,경기 광명,111,2016
폭력범죄,약취  유인,경기 광명,1,2016
폭력범죄,폭력행위등,경기 광명,97,2016
폭력범죄,공갈,경기 광명,14,2016
폭력범죄,손괴,경기 광명,290,2016
지능범죄,직무유기,경기 광명,2,2016
지능범죄,직권남용,경기 광명,0,2016
지능범죄,증수뢰,경기 광명,0,2016
지능범죄,통화,경기 광명,7,2016
지능범죄,문서  인장,경기 광명,47,2016
지능범죄,유가증권인지,경기 광명,3,2016
지능범죄,사기,경기 광명,1044,2016
지능범죄,횡령,경기 광명,373,2016
지능범죄,배임,경기 광명,25,2016
풍속범죄,성풍속범죄,경기 광명,74,2016
풍속범죄,도박범죄,경기 광명,70,2016
특별경제범죄,특별경제범죄,경기 광명,756,2016
마약범죄,마약범죄,경기 광명,26,2016
보건범죄,보건범죄,경기 광명,104,2016
환경범죄,환경범죄,경기 광명,10,2016
교통범죄,교통범죄,경기 광명,3141,2016
노동범죄,노동범죄,경기 광명,12,2016
안보범죄,안보범죄,경기 광명,0,2016
선거범죄,선거범죄,경기 광명,9,2016
병역범죄,병역범죄,경기 광명,63,2016
기타범죄,기타범죄,경기 광명,1476,2016
강력범죄,살인기수,전남 목포,1,2016
강력범죄,살인미수등,전남 목포,4,2016
강력범죄,강도,전남 목포,5,2016
강력범죄,강간,전남 목포,33,2016
강력범죄,유사강간,전남 목포,5,2016
강력범죄,강제추행,전남 목포,97,2016
강력범죄,기타 강간  강제추행등,전남 목포,5,2016
강력범죄,방화,전남 목포,15,2016
절도범죄,절도범죄,전남 목포,1196,2016
폭력범죄,상해,전남 목포,342,2016
폭력범죄,폭행,전남 목포,1240,2016
폭력범죄,체포  감금,전남 목포,13,2016
폭력범죄,협박,전남 목포,107,2016
폭력범죄,약취  유인,전남 목포,1,2016
폭력범죄,폭력행위등,전남 목포,90,2016
폭력범죄,공갈,전남 목포,25,2016
폭력범죄,손괴,전남 목포,354,2016
지능범죄,직무유기,전남 목포,2,2016
지능범죄,직권남용,전남 목포,0,2016
지능범죄,증수뢰,전남 목포,2,2016
지능범죄,통화,전남 목포,2,2016
지능범죄,문서  인장,전남 목포,67,2016
지능범죄,유가증권인지,전남 목포,0,2016
지능범죄,사기,전남 목포,1201,2016
지능범죄,횡령,전남 목포,210,2016
지능범죄,배임,전남 목포,21,2016
풍속범죄,성풍속범죄,전남 목포,31,2016
풍속범죄,도박범죄,전남 목포,89,2016
특별경제범죄,특별경제범죄,전남 목포,238,2016
마약범죄,마약범죄,전남 목포,19,2016
보건범죄,보건범죄,전남 목포,37,2016
환경범죄,환경범죄,전남 목포,24,2016
교통범죄,교통범죄,전남 목포,4356,2016
노동범죄,노동범죄,전남 목포,27,2016
안보범죄,안보범죄,전남 목포,0,2016
선거범죄,선거범죄,전남 목포,4,2016
병역범죄,병역범죄,전남 목포,98,2016
기타범죄,기타범죄,전남 목포,1758,2016
강력범죄,살인기수,경기 의정부,4,2016
강력범죄,살인미수등,경기 의정부,9,2016
강력범죄,강도,경기 의정부,17,2016
강력범죄,강간,경기 의정부,45,2016
강력범죄,유사강간,경기 의정부,6,2016
강력범죄,강제추행,경기 의정부,141,2016
강력범죄,기타 강간  강제추행등,경기 의정부,3,2016
강력범죄,방화,경기 의정부,17,2016
절도범죄,절도범죄,경기 의정부,1753,2016
폭력범죄,상해,경기 의정부,391,2016
폭력범죄,폭행,경기 의정부,1958,2016
폭력범죄,체포  감금,경기 의정부,22,2016
폭력범죄,협박,경기 의정부,168,2016
폭력범죄,약취  유인,경기 의정부,5,2016
폭력범죄,폭력행위등,경기 의정부,108,2016
폭력범죄,공갈,경기 의정부,22,2016
폭력범죄,손괴,경기 의정부,636,2016
지능범죄,직무유기,경기 의정부,2,2016
지능범죄,직권남용,경기 의정부,2,2016
지능범죄,증수뢰,경기 의정부,3,2016
지능범죄,통화,경기 의정부,22,2016
지능범죄,문서  인장,경기 의정부,124,2016
지능범죄,유가증권인지,경기 의정부,1,2016
지능범죄,사기,경기 의정부,1859,2016
지능범죄,횡령,경기 의정부,542,2016
지능범죄,배임,경기 의정부,18,2016
풍속범죄,성풍속범죄,경기 의정부,115,2016
풍속범죄,도박범죄,경기 의정부,73,2016
특별경제범죄,특별경제범죄,경기 의정부,562,2016
마약범죄,마약범죄,경기 의정부,117,2016
보건범죄,보건범죄,경기 의정부,108,2016
환경범죄,환경범죄,경기 의정부,7,2016
교통범죄,교통범죄,경기 의정부,3726,2016
노동범죄,노동범죄,경기 의정부,57,2016
안보범죄,안보범죄,경기 의정부,1,2016
선거범죄,선거범죄,경기 의정부,4,2016
병역범죄,병역범죄,경기 의정부,160,2016
기타범죄,기타범죄,경기 의정부,2064,2016
강력범죄,살인기수,전북 익산,4,2016
강력범죄,살인미수등,전북 익산,5,2016
강력범죄,강도,전북 익산,15,2016
강력범죄,강간,전북 익산,25,2016
강력범죄,유사강간,전북 익산,4,2016
강력범죄,강제추행,전북 익산,64,2016
강력범죄,기타 강간  강제추행등,전북 익산,3,2016
강력범죄,방화,전북 익산,13,2016
절도범죄,절도범죄,전북 익산,1153,2016
폭력범죄,상해,전북 익산,202,2016
폭력범죄,폭행,전북 익산,991,2016
폭력범죄,체포  감금,전북 익산,11,2016
폭력범죄,협박,전북 익산,72,2016
폭력범죄,약취  유인,전북 익산,0,2016
폭력범죄,폭력행위등,전북 익산,78,2016
폭력범죄,공갈,전북 익산,9,2016
폭력범죄,손괴,전북 익산,340,2016
지능범죄,직무유기,전북 익산,0,2016
지능범죄,직권남용,전북 익산,2,2016
지능범죄,증수뢰,전북 익산,1,2016
지능범죄,통화,전북 익산,4,2016
지능범죄,문서  인장,전북 익산,83,2016
지능범죄,유가증권인지,전북 익산,0,2016
지능범죄,사기,전북 익산,1239,2016
지능범죄,횡령,전북 익산,146,2016
지능범죄,배임,전북 익산,14,2016
풍속범죄,성풍속범죄,전북 익산,21,2016
풍속범죄,도박범죄,전북 익산,192,2016
특별경제범죄,특별경제범죄,전북 익산,214,2016
마약범죄,마약범죄,전북 익산,9,2016
보건범죄,보건범죄,전북 익산,68,2016
환경범죄,환경범죄,전북 익산,41,2016
교통범죄,교통범죄,전북 익산,3088,2016
노동범죄,노동범죄,전북 익산,4,2016
안보범죄,안보범죄,전북 익산,0,2016
선거범죄,선거범죄,전북 익산,19,2016
병역범죄,병역범죄,전북 익산,65,2016
기타범죄,기타범죄,전북 익산,1539,2016
강력범죄,살인기수,전북 군산,1,2016
강력범죄,살인미수등,전북 군산,2,2016
강력범죄,강도,전북 군산,8,2016
강력범죄,강간,전북 군산,19,2016
강력범죄,유사강간,전북 군산,2,2016
강력범죄,강제추행,전북 군산,50,2016
강력범죄,기타 강간  강제추행등,전북 군산,4,2016
강력범죄,방화,전북 군산,7,2016
절도범죄,절도범죄,전북 군산,1010,2016
폭력범죄,상해,전북 군산,342,2016
폭력범죄,폭행,전북 군산,885,2016
폭력범죄,체포  감금,전북 군산,10,2016
폭력범죄,협박,전북 군산,88,2016
폭력범죄,약취  유인,전북 군산,0,2016
폭력범죄,폭력행위등,전북 군산,122,2016
폭력범죄,공갈,전북 군산,18,2016
폭력범죄,손괴,전북 군산,308,2016
지능범죄,직무유기,전북 군산,5,2016
지능범죄,직권남용,전북 군산,1,2016
지능범죄,증수뢰,전북 군산,2,2016
지능범죄,통화,전북 군산,4,2016
지능범죄,문서  인장,전북 군산,67,2016
지능범죄,유가증권인지,전북 군산,0,2016
지능범죄,사기,전북 군산,2195,2016
지능범죄,횡령,전북 군산,172,2016
지능범죄,배임,전북 군산,28,2016
풍속범죄,성풍속범죄,전북 군산,39,2016
풍속범죄,도박범죄,전북 군산,190,2016
특별경제범죄,특별경제범죄,전북 군산,215,2016
마약범죄,마약범죄,전북 군산,10,2016
보건범죄,보건범죄,전북 군산,87,2016
환경범죄,환경범죄,전북 군산,17,2016
교통범죄,교통범죄,전북 군산,2834,2016
노동범죄,노동범죄,전북 군산,8,2016
안보범죄,안보범죄,전북 군산,1,2016
선거범죄,선거범죄,전북 군산,8,2016
병역범죄,병역범죄,전북 군산,89,2016
기타범죄,기타범죄,전북 군산,2014,2016
강력범죄,살인기수,경북 구미,1,2016
강력범죄,살인미수등,경북 구미,4,2016
강력범죄,강도,경북 구미,15,2016
강력범죄,강간,경북 구미,35,2016
강력범죄,유사강간,경북 구미,4,2016
강력범죄,강제추행,경북 구미,72,2016
강력범죄,기타 강간  강제추행등,경북 구미,1,2016
강력범죄,방화,경북 구미,9,2016
절도범죄,절도범죄,경북 구미,1562,2016
폭력범죄,상해,경북 구미,446,2016
폭력범죄,폭행,경북 구미,868,2016
폭력범죄,체포  감금,경북 구미,8,2016
폭력범죄,협박,경북 구미,125,2016
폭력범죄,약취  유인,경북 구미,3,2016
폭력범죄,폭력행위등,경북 구미,110,2016
폭력범죄,공갈,경북 구미,30,2016
폭력범죄,손괴,경북 구미,583,2016
지능범죄,직무유기,경북 구미,2,2016
지능범죄,직권남용,경북 구미,1,2016
지능범죄,증수뢰,경북 구미,1,2016
지능범죄,통화,경북 구미,6,2016
지능범죄,문서  인장,경북 구미,93,2016
지능범죄,유가증권인지,경북 구미,1,2016
지능범죄,사기,경북 구미,2621,2016
지능범죄,횡령,경북 구미,330,2016
지능범죄,배임,경북 구미,36,2016
풍속범죄,성풍속범죄,경북 구미,68,2016
풍속범죄,도박범죄,경북 구미,221,2016
특별경제범죄,특별경제범죄,경북 구미,386,2016
마약범죄,마약범죄,경북 구미,39,2016
보건범죄,보건범죄,경북 구미,78,2016
환경범죄,환경범죄,경북 구미,29,2016
교통범죄,교통범죄,경북 구미,8552,2016
노동범죄,노동범죄,경북 구미,21,2016
안보범죄,안보범죄,경북 구미,0,2016
선거범죄,선거범죄,경북 구미,10,2016
병역범죄,병역범죄,경북 구미,199,2016
기타범죄,기타범죄,경북 구미,1414,2016
강력범죄,살인기수,충남 천안,4,2016
강력범죄,살인미수등,충남 천안,11,2016
강력범죄,강도,충남 천안,8,2016
강력범죄,강간,충남 천안,76,2016
강력범죄,유사강간,충남 천안,5,2016
강력범죄,강제추행,충남 천안,208,2016
강력범죄,기타 강간  강제추행등,충남 천안,5,2016
강력범죄,방화,충남 천안,30,2016
절도범죄,절도범죄,충남 천안,3277,2016
폭력범죄,상해,충남 천안,613,2016
폭력범죄,폭행,충남 천안,1606,2016
폭력범죄,체포  감금,충남 천안,14,2016
폭력범죄,협박,충남 천안,216,2016
폭력범죄,약취  유인,충남 천안,3,2016
폭력범죄,폭력행위등,충남 천안,188,2016
폭력범죄,공갈,충남 천안,60,2016
폭력범죄,손괴,충남 천안,897,2016
지능범죄,직무유기,충남 천안,5,2016
지능범죄,직권남용,충남 천안,9,2016
지능범죄,증수뢰,충남 천안,2,2016
지능범죄,통화,충남 천안,19,2016
지능범죄,문서  인장,충남 천안,133,2016
지능범죄,유가증권인지,충남 천안,0,2016
지능범죄,사기,충남 천안,3248,2016
지능범죄,횡령,충남 천안,608,2016
지능범죄,배임,충남 천안,35,2016
풍속범죄,성풍속범죄,충남 천안,157,2016
풍속범죄,도박범죄,충남 천안,127,2016
특별경제범죄,특별경제범죄,충남 천안,724,2016
마약범죄,마약범죄,충남 천안,59,2016
보건범죄,보건범죄,충남 천안,83,2016
환경범죄,환경범죄,충남 천안,36,2016
교통범죄,교통범죄,충남 천안,8371,2016
노동범죄,노동범죄,충남 천안,19,2016
안보범죄,안보범죄,충남 천안,4,2016
선거범죄,선거범죄,충남 천안,12,2016
병역범죄,병역범죄,충남 천안,604,2016
기타범죄,기타범죄,충남 천안,2523,2016
강력범죄,살인기수,전남 여수,3,2016
강력범죄,살인미수등,전남 여수,0,2016
강력범죄,강도,전남 여수,6,2016
강력범죄,강간,전남 여수,20,2016
강력범죄,유사강간,전남 여수,2,2016
강력범죄,강제추행,전남 여수,67,2016
강력범죄,기타 강간  강제추행등,전남 여수,0,2016
강력범죄,방화,전남 여수,8,2016
절도범죄,절도범죄,전남 여수,1076,2016
폭력범죄,상해,전남 여수,336,2016
폭력범죄,폭행,전남 여수,1121,2016
폭력범죄,체포  감금,전남 여수,9,2016
폭력범죄,협박,전남 여수,86,2016
폭력범죄,약취  유인,전남 여수,0,2016
폭력범죄,폭력행위등,전남 여수,66,2016
폭력범죄,공갈,전남 여수,22,2016
폭력범죄,손괴,전남 여수,377,2016
지능범죄,직무유기,전남 여수,3,2016
지능범죄,직권남용,전남 여수,0,2016
지능범죄,증수뢰,전남 여수,1,2016
지능범죄,통화,전남 여수,1,2016
지능범죄,문서  인장,전남 여수,100,2016
지능범죄,유가증권인지,전남 여수,2,2016
지능범죄,사기,전남 여수,1753,2016
지능범죄,횡령,전남 여수,174,2016
지능범죄,배임,전남 여수,19,2016
풍속범죄,성풍속범죄,전남 여수,26,2016
풍속범죄,도박범죄,전남 여수,61,2016
특별경제범죄,특별경제범죄,전남 여수,209,2016
마약범죄,마약범죄,전남 여수,39,2016
보건범죄,보건범죄,전남 여수,53,2016
환경범죄,환경범죄,전남 여수,1291,2016
교통범죄,교통범죄,전남 여수,4975,2016
노동범죄,노동범죄,전남 여수,6,2016
안보범죄,안보범죄,전남 여수,0,2016
선거범죄,선거범죄,전남 여수,24,2016
병역범죄,병역범죄,전남 여수,59,2016
기타범죄,기타범죄,전남 여수,1143,2016
강력범죄,살인기수,강원 춘천,3,2016
강력범죄,살인미수등,강원 춘천,3,2016
강력범죄,강도,강원 춘천,5,2016
강력범죄,강간,강원 춘천,33,2016
강력범죄,유사강간,강원 춘천,3,2016
강력범죄,강제추행,강원 춘천,73,2016
강력범죄,기타 강간  강제추행등,강원 춘천,0,2016
강력범죄,방화,강원 춘천,9,2016
절도범죄,절도범죄,강원 춘천,1117,2016
폭력범죄,상해,강원 춘천,343,2016
폭력범죄,폭행,강원 춘천,887,2016
폭력범죄,체포  감금,강원 춘천,4,2016
폭력범죄,협박,강원 춘천,85,2016
폭력범죄,약취  유인,강원 춘천,1,2016
폭력범죄,폭력행위등,강원 춘천,63,2016
폭력범죄,공갈,강원 춘천,7,2016
폭력범죄,손괴,강원 춘천,429,2016
지능범죄,직무유기,강원 춘천,3,2016
지능범죄,직권남용,강원 춘천,3,2016
지능범죄,증수뢰,강원 춘천,2,2016
지능범죄,통화,강원 춘천,11,2016
지능범죄,문서  인장,강원 춘천,73,2016
지능범죄,유가증권인지,강원 춘천,2,2016
지능범죄,사기,강원 춘천,973,2016
지능범죄,횡령,강원 춘천,181,2016
지능범죄,배임,강원 춘천,17,2016
풍속범죄,성풍속범죄,강원 춘천,49,2016
풍속범죄,도박범죄,강원 춘천,30,2016
특별경제범죄,특별경제범죄,강원 춘천,301,2016
마약범죄,마약범죄,강원 춘천,62,2016
보건범죄,보건범죄,강원 춘천,51,2016
환경범죄,환경범죄,강원 춘천,11,2016
교통범죄,교통범죄,강원 춘천,5004,2016
노동범죄,노동범죄,강원 춘천,8,2016
안보범죄,안보범죄,강원 춘천,0,2016
선거범죄,선거범죄,강원 춘천,5,2016
병역범죄,병역범죄,강원 춘천,61,2016
기타범죄,기타범죄,강원 춘천,1188,2016
강력범죄,살인기수,강원 원주,4,2016
강력범죄,살인미수등,강원 원주,3,2016
강력범죄,강도,강원 원주,2,2016
강력범죄,강간,강원 원주,54,2016
강력범죄,유사강간,강원 원주,4,2016
강력범죄,강제추행,강원 원주,60,2016
강력범죄,기타 강간  강제추행등,강원 원주,2,2016
강력범죄,방화,강원 원주,15,2016
절도범죄,절도범죄,강원 원주,1310,2016
폭력범죄,상해,강원 원주,506,2016
폭력범죄,폭행,강원 원주,1624,2016
폭력범죄,체포  감금,강원 원주,4,2016
폭력범죄,협박,강원 원주,121,2016
폭력범죄,약취  유인,강원 원주,4,2016
폭력범죄,폭력행위등,강원 원주,90,2016
폭력범죄,공갈,강원 원주,21,2016
폭력범죄,손괴,강원 원주,574,2016
지능범죄,직무유기,강원 원주,7,2016
